REPORTING_YEAR,FACILITY_NAME,GHGRP_ID,REPORTED_ADDRESS,lat,long,CITY_NAME,COUNTY_NAME,STATE,ZIP_CODE,PARENT_COMPANIES,ghg_quantity,SUBPARTS
2011,DELTECH CORP - BATON ROUGE FACILITY,1002789,11911 SCENIC HIGHWAY,30.553364,-91.202428,BATON ROUGE,EAST BATON ROUGE,LA,70807,DELTECH ACQUISITION CORP (100%),83674,C
2011,Lamar Compressor Station,1002097,5528 Hwy 24,33.539586,-95.519739,Paris,LAMAR,TX,75462,"KINDER MORGAN OPERATING LP ""A"" (50%); REGENCY MIDCONTINENT EXPRESS PIPELINE I LLC (49.9%)",83647,"C,W"
2011,AUTUMN HILLS RECYCLING AND DISPOSAL FACILITY,1006132,700 56TH AVENUE,42.780647,-85.920569,ZEELAND,OTTAWA,MI,49464,"Waste Management, Inc. (100%)",83630,"C,HH"
2011,Essity Professional Hygiene North America LLC,1004222,,44.205278,-88.455026,MENASHA,WINNEBAGO,WI,54952,"SCA TISSUE NORTH AMERICA, INC (100%)",83587,C
2011,KELCO,1004753,2025 HARBOR DR E,32.696772,-117.145403,SAN DIEGO,SAN DIEGO COUNTY,CA,92113,Huber Equity Corporation (100%),83583,C
2011,CERTAINTEED CORP.,1005745,103 FUNSTON ROAD,39.142019,-94.615315,KANSAS CITY,WYANDOTTE,KS,66115,Saint-Gobain (100%),83557,"C,N"
2011,Worthington Landfill,1004313,8226 N 500 W,39.143575,-87.032962,WORTHINGTON,GREENE,IN,47471,"Republic Services, Inc. (100%)",83551,HH
2011,Targa Midstream Services LLC - Saunders Gas Processing Plant,1004843,50 Warren Rd,29.75853,-95.36753,Lovington,LEA COUNTY,NM,88260,Targa Resources Corporation (100%),83491,"C,W"
2011,"COVANTA BABYLON, INC.",1005870,125 GLEAM STREET,40.7349,-73.3836,WEST BABYLON,SUFFOLK,NY,11704,Covanta Holding Corporation (100%),83320,C
2011,Athens-Hocking Reclamation Center Landfill,1011217,17970 Diamond Brick Road (Old U.S. Route 33),39.45634,-82.279142,Nelsonville,ATHENS COUNTY,OH,45764,"Kilbarger Construction, Inc. (100%)",83310,HH
2011,GOLDEN TRIANGLE REGIONAL SOLID WASTE MANAGEMENT AUTHORITY,1005964,2525 OLD WEST POINT ROAD,33.52825,-88.672389,STARKVILLE,OKTIBBEHA COUNTY,MS,39759,Golden Triangle Regional Solid Waste Management Authority (100%),83273,HH
2011,LIBBEY GLASS INC,1005122,4302 JEWELLA AVENUE,32.469444,-93.799444,SHREVEPORT,CADDO PARISH,LA,71109,Libbey Inc (100%),83257,"C,N"
2011,Blue Mound Compressor Station,1002092,2484 N 1400 E Rd,39.711329,-89.270344,Blue Mound,CHRISTIAN COUNTY,IL,62513,"Kinder Morgan W2E Pipeline LLC (50%); COPREX LLC (25%); P&S Project I, LLC (25%)",83192,"C,W"
2011,Berry Petroleum Company - Uinta Basin 575,1008167,"1999 Broadway, Suite 3700",39.7483,-104.9874,Denver,Denver,CO,80202,BERRY PETROLEUM CO (100%),83163,W
2011,HUNTINGTON INGALLS INCORPORATED,1001958,4101 WASHINGTON AVE,36.990641,-76.432803,NEWPORT NEWS,NEWPORT NEWS CITY,VA,23607,HUNTINGTON INGALLS INDUSTRIES (100%),83110,"C,Q"
2011,Edgewood Energy,1000267,WEST END CAMPUS ROAD,40.7861,-73.2931,BRENTWOOD,Suffolk,NY,11717,J POWER USA DEVELOPMENT CO LTD (100%),83106,D
2011,IREDELL CO-TWINS OAKS RD;3260,1006514,354 TWINS OAKS ROAD,35.77227,-80.82308,STATESVILLE,IREDELL COUNTY,NC,28625,Iredell County (100%),82991,HH
2011,AVENAL REGIONAL LANDFILL,1003328,1200 Skyline Blvd,36.01195,-120.11535,AVENAL,KINGS COUNTY,CA,93204,"Waste Connections, Inc. (100%)",82940,HH
2011,Pinedale Complex,1002429,820 Paradise Road,42.638749,-109.473507,Boulder,SUBLETTE,WY,82923,QEP RESOURCES INC (100%),82936,C
2011,SOUTHERN ILLINOIS REGIONAL LANDFILL,1004027,1540 LANDFILL ROAD,37.843781,-89.263298,DESOTO,JACKSON,IL,62924,"Republic Services, Inc. (100%)",82887,"C,HH"
2011,"ABE South Dakota, LLC - Aberdeen",1002047,38469 133rd Street,45.459444,-98.5325,Aberdeen,BROWN COUNTY,SD,57401,ADVANCED BIOENERGY LLC (100%),82848,"C,II"
2011,NUCOR STEEL JACKSON INC,1006144,3630 4TH STREET,32.312167,-90.137278,FLOWOOD,RANKIN COUNTY,MS,39232,Nucor Corporation (100%),82837,"C,Q"
2011,SALINA MUNICIPAL SOLID WASTE LANDFILL,1002550,4292 SOUTH BURMA ROAD,38.763,-97.697,SALINA,SALINE,KS,67402,City of Salina (100%),82794,"C,HH"
2011,MADISON PAPER INDUSTRIES,1007623,1 MAIN STREET,44.797372,-69.885772,MADISON,SOMERSET COUNTY,ME,4950,Madison Paper Industies (100%),82779,C
2011,Anchor Glass Container Corporation. - Plant 12,1004942,4108 VALLEY INDUSTRIAL BLVD N,44.79873,-93.46704,SHAKOPEE,SCOTT COUNTY,MN,55379,Anchor Glass Container Corporation (100%),82777,"C,N"
2011,Knox County Landfill,1003516,996 Knox Road 2150N,41.026486,-90.249232,Oneida,KNOX,IL,61467,Knox County Landfill (100%),82724,"C,HH"
2011,HEMLOCK SEMICONDUCTOR OPERATIONS LLC,1003967,12334 GEDDES RD.,43.430944,-84.157228,HEMLOCK P.O box 80,SAGINAW COUNTY,MI,48626,DOW CORNING CORP (63.25%); ShinEtsu Handotai (24.5%); Mitsubishi Materials (12.25%),82709,C
2011,BALL STATE UNIVERSITY,1004171,2000 W UNIVERSITY AVE,40.19765,-85.40893,MUNCIE,DELAWARE COUNTY,IN,47306,State Of indiana (100%),82633,C
2011,DJR Operating - San Juan Basin Oil and Gas Production,1008052,1600 Broadway Suite 1960,32.91415,-96.74484,Denver,DALLAS,CO,80202,,82632,W
2011,CONSOL PA COAL CO LLC/BAILEY PREP PLT,1005350,320 ENON CHURCH RD,39.974672,-80.420907,WEST FINLEY,WASHINGTON,PA,15377,CONSOL ENERGY INC (100%),82584,C
2011,DENVER ARAPAHOE DISPOSAL SITE-A WASTE MANAGEMENT COMPANY,1007709,3500 SOUTH GUN CLUB ROAD,39.64582,-104.71626,AURORA,ARAPAHOE COUNTY,CO,80018,City and County of Denver (100%),82574,"C,HH"
2011,RIVERBEND LANDFILL CO.,1007687,13469 SW HWY. 18,45.162117,-123.248942,MCMINNVILLE,YAMHILL,OR,97128,"Waste Management, Inc. (100%)",82568,"C,HH"
2011,Carolina Landfill,1007121,"Carr. PR-874 Final, Km. 1.7, Bo. Hoyos Mulas",18.408363,-65.93762,Carolina,CAROLINA MUNICIPIO,PR,984,Municipality of Carolina (100%),82524,"C,HH"
2011,"Tyson Poultry, Inc Clarksville",1011994,301 E Cherry Stree,35.47193,-93.455932,Clarksville,JOHNSON COUNTY,AR,72830,,82508,II
2011,"CP KELCO US, INC.-OKMULGEE",1007148,1200 WEST 20TH STREET,35.606278,-96.009861,OKMULGEE,OKMULGEE COUNTY,OK,74447,JM HUBER CORP (100%),82506,C
2011,GERDAU AMERISTEEL JACKSONVILLE MILL,1002216,16770 REBAR ROAD,30.28835,-81.977729,BALDWIN,DUVAL COUNTY,FL,32234,Gerdau Ameristeel US Inc (100%),82506,"C,Q"
2011,SUNOCO FULTON ETHANOL PLANT,1004818,376 OWENS RD,43.299,-76.381,FULTON,OSWEGO COUNTY,NY,13069,Sunoco Inc. (R&M) (100%),82500,"C,II,PP"
2011,LIBERTY LANDFILL,1007812,8635 E SR 16,40.883714,-86.704524,MONTICELLO,WHITE,IN,47960,"Waste Management, Inc. (100%)",82492,"C,HH"
2011,DEER TRACK PARK LANDFILL,1007878,N6756 WALDMANN LANE,43.091345,-88.744231,WATERTOWN,JEFFERSON,WI,53094,"Waste Management, Inc. (100%)",82490,"C,HH"
2011,TARGA COALGATE STONEWALL GAS PROCESSING PLANT,1004593,,34.586443,-96.287956,Coalgate,COAL COUNTY,OK,74538,"CARDINAL MIDSTREAM, LLC (60%); MARKWEST ENERGY PARTNERS, LP (40%)",82490,"C,W"
2011,EVONIK CORPORATION,1005465,8300 WEST ROUTE 24,40.564739,-89.724506,MAPLETON,PEORIA,IL,61547,EVONIK GOLDSCHMIDT CORP (100%),82475,"C,P"
2011,Texas Gas Transmission - Bastrop Station,1003554,7152 PUMPING STATION RD,32.96029,-91.85395,BASTROP,MOREHOUSE,LA,71220,LOEWS CORP (100%),82393,"C,W"
2011,Hobbs Fractionation Facility,1009520,,32.778936,-102.950165,Seminole,GAINES,TX,79360,"Enterprise Products Operating, LLC (100%)",82381,"C,NN,W"
2011,ITASCA LANDFILL,1002647,2559 FM 66,32.186802,-97.109574,ITASCA,HILL,TX,76055,"Republic Services, Inc. (100%)",82320,HH
2011,PUGET SOUND ENERGY - SUMAS,1004367,1340 THOMPSON LANE,48.9905,-122.2733,SUMAS,WHATCOM COUNTY,WA,98295,Puget Sound Energy (100%),82302,D
2011,Medley Landfill,1007857,9350 NORTHWEST 89TH STREET,25.85784,-80.350826,MEDLEY,MIAMI-DADE,FL,33178,"Waste Management, Inc. (100%)",82250,HH
2011,Ardagh Glass Inc. (Pevely),1000028,1500 Ardagh Group Drive,38.295167,-90.400944,PEVELY,JEFFERSON COUNTY,MO,63070,SAINT-GOBAIN CONTAINERS INC (100%),82242,"C,N"
2011,INVISTA S.A.R.L. WAYNESBORO FACILITY,1002342,400 DU PONT BOULEVARD,38.061111,-78.883333,WAYNESBORO,WAYNESBORO CITY,VA,22980,KOCH INDUSTRIES INC (100%),82214,C
2011,ANGUS CHEMICAL CO,1002263,350 LOUISIANA HIGHWAY 2,32.692737,-92.081484,STERLINGTON,OUACHITA,LA,71280,THE DOW CHEMICAL CO (100%),82204,"C,V"
2011,"KH North Elm Grove Gas Treating Facility Haughton, LA",1009772,3008 Johnson Koran Rd,32.455297,-93.488802,Haughton,BOSSIER,LA,71037,Kinder Morgan (100%),82087,"C,W"
2011,ALLIANCE PIPELINE L.P. - MANCHESTER,1001559,1242 220TH STREET,42.46915,-91.55145,MANCHESTER,DELAWARE COUNTY,IA,52057,ENBRIDGE INC (50%); VERESEN INC (50%),82076,"C,W"
2011,Pella,1001567,519 OSKALOOSA,41.3981,-92.9144,PELLA,Marion,IA,50219,City of Pella (100%),82048,"C,D"
2011,UNIVERSITY OF NORTH DAKOTA HEATING PLANT,1001074,247 Centennial Drive,47.919358,-97.070882,GRAND FORKS,GRAND FORKS COUNTY,ND,58202,North Dakota University System (State Board of Higher Education) (100%),81966,C
2011,OWENS-BROCKWAY GLASS CONTAINER INC PLANT NO 12,1002226,1700 STATE STREET,39.948782,-82.017731,ZANESVILLE,MUSKINGUM,OH,43701,"OWENS-ILLINOIS, INC (100%)",81881,"C,N"
2011,Tracy Lynne Mine,1010129,1001 Brownstown Road,40.56803,-79.51494,Apollo,WESTMORELAND,PA,15613,Rosebud Mining Company (100%),81878,FF
2011,CORVETTE GAS PROCESSING PLANT,1005885,8407 GODLEY RD,32.4464,-97.6352,GRANBURY,HOOD,TX,76049,CRESTWOOD MIDSTREAM PARTNERS LP (100%),81797,"C,W"
2011,Lake Catherine,1001432,HIGHWAY 270 9 MILES WEST OF MALVERN,34.4341,-92.9046,JONES MILL,Hot Spring,AR,72105,ENTERGY CORP (100%),81738,"C,D"
2011,Cimarex Energy Co. 220 Gulf Coast,1008541,"202 S. Cheyenne Ave., Suite 1000",36.151561,-95.989756,Tulsa,TULSA,OK,74103,Cimarex Energy Co. (100%),81735,W
2011,Alliance Pipeline L.P. Albert Lea 25-A,1006841,85485 200th Street,43.64461,-93.15942,Albert Lea,FREEBORN COUNTY,MN,56007,ENBRIDGE INC (50%); VERESEN INC (50%),81668,"C,W"
2011,TYSON POULTRY INC.-SEDALIA,1000045,19571 WHITFIELD RD,38.75087,-93.326088,SEDALIA,PETTIS,MO,65301,"TYSON FOODS, INC (100%)",81663,"C,II"
2011,BARRICK WESTERN 102 POWER PLANT,1004748,2555 WALTHAM WAY,39.55904,-119.51061,MCCARRAN,STOREY COUNTY,NV,89434,BARRICK GOLD CORP (100%),81483,C
2011,KENT COUNTY WASTE TO ENERGY FACILITY,1003387,950 MARKET AVE SW,42.9492,-85.6939,GRAND RAPIDS,KENT,MI,49503,"Kent County Michigan, Department of Public Works (100%)",81423,C
2011,"NGPL Station 307, Searcy, AR",1002918,2227 HIGHWAY 267 SOUTH,35.205472,-91.771111,SEARCY,WHITE,AR,72143,PIPECO LLC (100%),81367,"C,W"
2011,PEA RIDGE,1002500,4575 HIGHWAY 90,30.60356,-87.13305,PACE,SANTA ROSA COUNTY,FL,32571,SOUTHERN CO (100%),81338,C
2011,International Paper - Erie Lowville Landfill III,1010127,,42.036048,-79.847748,Wattsburg,ERIE COUNTY,PA,16442,INTERNATIONAL PAPER CO (100%),81303,TT
2011,Samson Resources 395 Williston Basin,1008859,Two West Second Street,36.159288,-95.996478,Tulsa,TULSA COUNTY,OK,74103,SAMSON RESOURCES (100%),81279,W
2011,CRAIGHEAD COUNTY SOLID WASTE DISPOSAL,1005397,328 COUNTY ROAD 476,35.71958,-90.684793,JONESBORO,CRAIGHEAD,AR,72403,Craighead Co. Solid Waste Disposal Authority (100%),81225,HH
2011,E ENERGY ADAMS,1002962,13238 EAST ASPEN ROAD,40.480306,-96.541417,ADAMS,GAGE,NE,68301,"E ENERGY ADAMS, LLC (100%)",81212,"C,II,PP"
2011,GERDAU AMERISTEEL,1004493,801 Gerdau Dr.,35.72409,-88.81766,JACKSON,MADISON,TN,38305,GERDAU AMERISTEEL US INC (100%),81068,"C,Q"
2011,THREE RIVERS GAS PLANT,1006308,286 COUNTY ROAD 312,28.455204,-97.835704,GEORGE WEST,BEE,TX,78022,CONOCO PHILLIPS (50%); SPECTRA ENERGY CORP (50%),81014,"C,W"
2011,Muskegon Development Company,1009436,1425 S Mission Rd,43.621474,-84.767905,Mount Pleasant,ISABELLA COUNTY,MI,48858,Muskegon Development Company (100%),80956,W
2011,GEORGIA FEED PRODUCTS CO,1004987,82 Georgia Feed Drive,31.770884,-84.734284,CUTHBERT,RANDOLPH COUNTY,GA,39840,AMERICAN PROTEINS INC (100%),80893,C
2011,MARYSVILLE ETHANOL LLC,1001809,2510 BUSHA HIGWAY,42.88335,-82.491547,MARYSVILLE,ST. CLAIR COUNTY,MI,48040,"MARYSVILLE ETHANOL, LLC (100%)",80873,"C,II"
2011,Plymouth Energy LLC,1007529,22234 K42,42.732855,-96.252702,Merrill,PLYMOUTH COUNTY,IA,51038,Plymouth Energy LLC (100%),80866,C
2011,Three Corners Landfill,1007796,2205 County Road 6,33.995349,-85.729655,Piedmont,CALHOUN,AL,36372,"Waste Management, Inc. (100%)",80841,"C,HH"
2011,Terrell Gas Plant,1003128,,30.3736,-101.8433,Sheffield,TERRELL,TX,79781,"OCCIDENTAL PETROLEUM CORP (54%); XTO ENERGY, INC (23%); ZPZ Delaware I LLC (23%)",80796,"C,PP,W"
2011,TRANSCO STATION 165/166,1006997,945 TRANSCO ROAD,36.83236,-79.33587,CHATHAM,PITTSYLVANIA COUNTY,VA,24531,"The Williams Companies, Inc. (100%)",80728,"C,W"
2011,Luz Solar Partners III - VII,1003617,41100 Highway 395,35.007353,-117.666952,Boron,KERN,CA,93516,"FORTRESS INVESTMENT GROUP (49.33%); NEXTERA ENERGY INC (44.966%); CII Solar Power I, INC. Constellation Energy (2.434%); CD SEGS VI, INC (1.768%)",80684,C
2011,Tiller No.1 Deep Mine,1009758,2295 Gov G.C. Peery Hwy,37.180421,-81.898908,Raven,BUCHANAN COUNTY,VA,24639,"Alpha Natural Resources, Inc. (100%)",80672,FF
2011,C. R. Wing Cogeneration Plant,1000419,500 REFINERY ROAD,32.2722,-101.4222,BIG SPRING,Howard,TX,79720,TransAlta Corporation (50%); BERKSHIRE HATHAWAY (44.93%); Walter Scott Jr. (4.67%),80639,D
2011,"CIG Station 5670 Laramie, WY",1002193,176 Hunt Road,41.43896,-105.94412,LARAMIE,ALBANY,WY,82070,EL PASO CORP (100%),80622,"C,W"
2011,STEVENS POINT MILL,1006193,707 ARLINGTON PL,44.51942,-89.58392,STEVENS POINT,PORTAGE COUNTY,WI,54481,NewPage Holding Corp (100%),80620,C
2011,VOYAGER ETHANOL LLC,1004490,4724 380TH ST,43.066639,-94.679167,EMMETSBURG,PALO ALTO COUNTY,IA,50536,"Voyager Ethanol, LLC (100%)",80606,C
2011,ROWAN COUNTY LANDFILL,1006996,789 CAMPBELL RD,35.757219,-80.560299,WOODLEAF,ROWAN,NC,27054,"Rowan County, North Carolina (100%)",80601,HH
2011,University of Arizona,1006446,,32.2317,-110.9519,TUCSON,PIMA,AZ,85721,UNIVERSITY OF ARIZONA/Board of Regents (100%),80582,C
2011,Gwinville (SESH) Compressor Station,1005140,242 Parkman Cemetery Road,31.730937,-90.046656,New Hebron,LAWRENCE,MS,39140,"CenterPoint Energy Southeastern Pipelines Holdings, LLC (50%); Spectra Energy Southeast Supply Header, LLC (50%)",80471,"C,W"
2011,Expera Specialty Solutions LLC - Brokaw Landfill,1006679,100 Main Street,45.030632,-89.659984,Mosinee,MARATHON,WI,54455,WAUSAU PAPER CORP (100%),80468,"C,TT"
2011,VECTOR PIPELINE LP Highland,1004903,2282 S DUCK LAKE RD,42.6203,-83.5743,HIGHLAND,OAKLAND,MI,48356,"VECTOR PIPELINE, LP (100%)",80419,"C,W"
2011,PAWNEE TREATING PLANT,1005631,6061 S. County Road 136,28.621944,-97.991944,PAWNEE,KARNES,TX,78145,"PIONEER NATURAL RESOURCES USA, INC (100%)",80416,"C,W"
2011,LEHIGH CEMENT CO LLC,1000198,200 HOKES MILL ROAD,39.94778,-76.76918,YORK,YORK,PA,17404,Lehigh Cement Company LLC (100%),80415,"C,H"
2011,Ardagh Glass Inc. (Seattle),1000024,5801 EAST MARGINAL WAY SOUTH,47.55262,-122.33655,SEATTLE,KING COUNTY,WA,98134,SAINT-GOBAIN CONTAINERS INC (100%),80378,"C,N"
2011,NatureSweet USA LLC. - Willcox Facility,1006206,26050 S NatureSweet Avenue,32.46983,-109.93306,Willcox,GRAHAM COUNTY,AZ,85643,"EUROFRESH, INC (100%)",80378,C
2011,DOMTAR PAPER COMPANY LLC,1005345,200 N GRAND AVE,44.88913,-89.6248,ROTHSCHILD,MARATHON COUNTY,WI,54474,Domtar Corporation (100%),80375,C
2011,ADVANCED DISPOSAL ZION LANDFILL,1005985,701 GREEN BAY ROAD,42.483242,-87.873878,ZION,LAKE,IL,60099,ADS WASTE HOLDINGS INC (100%),80350,"C,HH"
2011,Oncor Electric Delivery,1008107,1616 Woodall Rodgers Freeway,32.78705,-96.80382,Dallas,DALLAS COUNTY,TX,75202,EFH Corp. (80.03%); Texas Transmission Holding Corporation (19.75%),80267,DD
2011,Pinckneyville Power Plant,1001362,4646 WHITE WALNUT ROAD,38.1114,-89.3467,PINCKNEYVILLE,Perry,IL,62274,AMEREN CORP (100%),80265,"C,D"
2011,Orange County Regional Landfill,1005524,1514 Eubanks Road,35.9711,-79.0819,Chapel Hill,ORANGE,NC,27516,Orange County  (100%),80244,HH
2011,BAILEY CMP STN,1006833,2844 County Road 3115,33.478057,-96.147923,BAILEY,FANNIN,TX,75413,"ENERGY TRANSFER PARTNERS, LP (100%)",80159,"C,W"
2011,TARGA EAST ROCKPILE GAS PROCESSING PLANT,1004589,,34.978335,-95.68789,McAlester,PITTSBURG,OK,74501,"CARDINAL MIDSTREAM, LLC (100%)",80089,"C,W"
2011,PACKAGING CORP. OF AMERICA,1003280,5495 LAKE PARK-CLYATTVILLE ROAD,30.6949,-83.30442,VALDOSTA,LOWNDES,GA,31601,PACKAGING CORP OF AMERICA (100%),80079,"AA,C,TT"
2011,WILLIAMSON COUNTY LANDFILL HUTTO,1007799,600 CR 128,30.602717,-97.553528,HUTTO,WILLIAMSON,TX,78634,Williamson County (100%),80050,HH
2011,ANDERSONS DENISON ETHANOL LLC,1007565,2404 W HWY 30,41.98905,-95.39912,DENISON,CRAWFORD COUNTY,IA,51442,The Andersons Inc (100%),80017,"C,II"
2011,Decordova,1007501,4950 POWER PLANT COURT,32.4033,-97.6986,GRANBURY,Hood,TX,76048,Luminant Generation Company LLC (100%),79966,"C,D"
2011,Newport Fab LLC (dba TowerJazz),1010139,4321 Jamboree Road,33.66196,-117.85845,Newport Beach,ORANGE COUNTY,CA,92660,Newport Fab LLC (100%),79895,"C,I"
2011,Energen Resources Corporation 430 Permian Basin,1008836,"605 Richard Arrington, Jr. Blvd. North",33.520058,-86.807637,Birmingham,JEFFERSON,AL,35203,ENERGEN CORP (100%),79883,"UU,W"
2011,COLUMBIA GULF TRANSMISSION LLC HARTSVILLE CS,1004169,5422 GREEN GROVE ROAD,36.460519,-86.176366,HARTSVILLE,TROUSDALE,TN,37074,NISOURCE INC (100%),79859,"C,W"
2011,SHOW ME ETHANOL,1002124,26530 E HWY 24,39.36266,-93.448939,CARROLLTON,CARROLL COUNTY,MO,64633,"SHOW-ME ETHANOL, LLC (100%)",79830,"C,II"
2011,"American Sugar Refining, Inc. - Yonkers Refinery",1001861,1 Federal St.,40.92564,-73.90465,Yonkers,WESTCHESTER COUNTY,NY,10705,AMERICAN SUGAR REFINING INC (100%),79793,C
2011,Contura Pennsylvania Land LLC,1009878,115 Brick School Road,39.836187,-80.128397,Waynesburg,GREENE,PA,15370,"Alpha Natural Resources, Inc. (100%)",79664,W
2011,Hatters Pond Gas Plant,1007657,1340 Radcliff Road,30.891582,-88.0668,Creola,MOBILE,AL,36525,CHEVRON CORP (100%),79659,"C,NN,W"
2011,Thunder Hawk,1002139,,28.2672,-88.3989,Offshore,,LA,0,SBM Offshore (100%),79620,"C,W"
2011,GERDAU - FORT SMITH MILL,1003052,5225 PLANTERS ROAD,35.3025,-94.375278,FORT SMITH,SEBASTIAN COUNTY,AR,72916,GERDAU AMERISTEEL US INC (100%),79532,"C,Q"
2011,Old Ocean Gas Plant,1000390,200 Refinery Road,29.047183,-95.747683,Sweeny,BRAZORIA,TX,77208,"ARROWHEAD PIPELINE, LP (100%)",79509,"C,W"
2011,KIMBERLY-CLARK CORP-JENKS FAC,1006052,13219 South Kimberly-Clark Place,35.966944,-95.9285,JENKS,TULSA COUNTY,OK,74037,KIMBERLY-CLARK CORP (100%),79499,C
2011,West Lorain,1000109,7101 WEST ERIE AVE,41.4297,-82.2633,LORAIN,Lorain,OH,44053,"FirstEnergy Generation, LLC (100%)",79483,"C,D"
2011,CASCADE PACIFIC PULP HALSEY PULP MILL,1004017,30480 AMERICAN DRIVE,44.382387,-123.158436,HALSEY,LINN,OR,97348,INTERNATIONAL GRAND INVESTMENT CORP (100%),79442,"AA,C"
2011,GREEN PLAINS ORD LLC,1005812,48267 VAL-E ROAD,41.56769,-98.81558,ORD,VALLEY COUNTY,NE,68862,"GREEN PLAINS RENEWABLE ENERGY, INC (100%)",79426,"C,II"
2011,TRANSCO STATION 105,1006954,235 HIGHWAY 22 EAST,32.89847,-86.17175,ROCKFORD,COOSA,AL,35136,"The Williams Companies, Inc. (100%)",79419,"C,W"
2011,NXP Semiconductors - EB site,1010066,3501 Ed Bluestein Blvd.,30.27065,-97.66924,Austin,TRAVIS COUNTY,TX,78721,Freescale Semiconductor (100%),79381,"C,I"
2011,Greenland Energy Center,1000544,6850 Energy Center Drive,30.1603,-81.5164,Jacksonville,Duval,FL,32256,JEA (100%),79314,"C,D"
2011,BUSHMILLS ETHANOL INC.,1003837,17025 HIGHWAY 12 NE,45.13886,-94.8026,ATWATER,KANDIYOHI COUNTY,MN,56209,"BUSHMILLS ETHANOL, INC (100%)",79260,"C,II"
2011,CARGILL,1005813,862 W. RIDGE RD.,34.29015,-83.80998,GAINESVILLE,HALL COUNTY,GA,30501,CARGILL INC (100%),79181,C
2011,MO CITY PS,1006318,22225 EAST 210 HIGHWAY,39.23118,-94.30836,MISSOURI CITY,CLAY,MO,64072,"City of Independence, Missouri (100%)",79077,C
2011,Owens Corning - Amarillo Plant,1003520,1701 West Loop 335 S,35.1154,-101.8569,Amarillo,RANDALL,TX,79118,"Owwnes Corning , Inc  (100%)",79035,"C,N"
2011,Key City/Wilmarth Plant,1003410,800 Summit Avenue,44.196163,-94.003383,Mankato,BLUE EARTH,MN,56001,XCEL ENERGY INC (100%),78968,C
2011,Dominion Energy Questar Gas Company (Dist) (Utah),1004977,1140 WEST 200 SOUTH,40.76497,-111.92439,SALT LAKE CITY,SALT LAKE COUNTY,UT,84101,Questar Corporation (100%),78900,"NN,W"
2011,Springridge South Compressor Station,1004400,686 Hwy 789,32.195001,-93.901028,Keatchie,DE SOTO,LA,71046,Access Midstream Partners LP (100%),78867,"C,W"
2011,"Tall Corn Ethanol,LLC d/b/a Poet Biorefining-Coon Rapids",1006084,1015 GRANT AVENUE (EAST ON HIGHWAY 141),41.85951,-94.63604,COON RAPIDS,GUTHRIE COUNTY,IA,50058,"Tall Corn Ethanol,LLC  (100%)",78867,C
2011,CAPITOL POWER PLANT,1006733,25 E STREET SOUTHEAST,38.88328,-77.0066,WASHINGTON,DISTRICT OF COLUMBIA,DC,20003,"United States of America, acting by and through the Architect of the Capitol (100%)",78848,C
2011,WEATHERFORD PLANT,1003317,451 JONES ROAD,32.73335,-97.8744,WEATHERFORD,PARKER COUNTY,TX,76088,"Enbridge Energy Partners, L.P. (100%)",78841,"C,W"
2011,"WESTAR ENERGY, INC",1000586,13200 S Council Rd,35.7422,-97.655,Edmond,OKLAHOMA,OK,73025,"Westar Energy, Inc. (100%)",78834,"C,D"
2011,NEWMONT MINING CORP CARLIN SOUTH AREA,1007540,6 MILES N. OF CARLIN,40.78389,-116.21167,CARLIN,EUREKA,NV,89822,Newmont Mining Corporation (100%),78822,C
2011,GENERAL ELECTRIC PEEBLES TEST OPERATIONS,1002243,1200 JAYBIRD ROAD,38.91738,-83.29864,PEEBLES,ADAMS COUNTY,OH,45660,GENERAL ELECTRIC AIRCRAFT ENGINES (100%),78726,C
2011,SABINE PARISH LANDFILL,1002223,955 SABINE LANDFILL ROAD,31.609895,-93.5574,MANY,SABINE PARISH,LA,71443,IESI LA LANDFILL CORP (100%),78716,"C,HH"
2011,Apache Corp. Central - E. Texas Basin 260,1008221,6120 South Yale #1500,36.073218,-95.922258,Tulsa,TULSA COUNTY,OK,74136,APACHE CORP (100%),78682,W
2011,TWO PINE LANDFILL,1007896,100 TWO PINE DRIVE,34.8371,-92.1497,JACKSONVILLE,PULASKI,AR,72076,"Waste Management, Inc. (100%)",78682,"C,HH"
2011,PINE RIDGE LANDFIL,1002478,105 BAILEY JESTER RD,33.236143,-84.124978,GRIFFIN,SPALDING,GA,30223,"Republic Services, Inc. (100%)",78643,HH
2011,FCA Belvidere Assembly Plant,1002357,3000 West Chrysler Drive,42.236421,-88.8654,Belvidere,BOONE,IL,61008,CHRYSLER GROUP LLC (100%),78598,C
2011,ADVANCED DISPOSAL ORCHARD HILLS LANDFILL INC,1001637,8290 HIGHWAY 251,42.14,-89.085,DAVIS JUNCTION,OGLE,IL,61020,Advanced Disposal (100%),78596,"C,HH"
2011,NORTHEAST ARKANSAS REGIONAL SOLID WASTE DISTRICT,1005319,1810 GREENE 890 RD,36.069716,-90.453316,PARAGOULD,GREENE,AR,72450,Northeast Arkansas Solid Waste District (100%),78561,HH
2011,E.F. Oxnard LLC,1005565,550 Diaz Avenue,34.19677,-119.168423,Oxnard,VENTURA,CA,93030,Atlantic Power (US) GP (100%),78559,C
2011,BLUE RIDGE RECYCLING & DISPOSAL FACILITY,1004082,2700 WINCHESTER RD,37.71186,-83.97614,IRVINE,ESTILL COUNTY,KY,40336,VEOLIA ENVIRONMENTAL SERVICES (100%),78510,"C,HH"
